"Office Assistant II","Imperial County Office of Education"
"Office Manager - Alternative Education","Imperial County Office of Education"
"Payment Program Manager","Imperial County Office of Education"
"Prevention Specialist","Imperial County Office of Education"
"Principal - Special Education","Imperial County Office of Education"
"Probation Assistant - Alternative Education","Imperial County Office of Education"
"Program Manager - Special Education","Imperial County Office of Education"
"Program Specialist","Imperial County Office of Education"
"Program Specialist II","Imperial County Office of Education"
"Program Specialist, Partnership Services","Imperial County Office of Education"
"Program Specialist/SELPA","Imperial County Office of Education"
Psychologist,"Imperial County Office of Education"
"Psychologist/Health Services Manager","Imperial County Office of Education"
"Resource and Referral Manager","Imperial County Office of Education"
"Resource Specialist","Imperial County Office of Education"
"School Counselor","Imperial County Office of Education"
SELPA/Administrator,"Imperial County Office of Education"
"SELPA Director","Imperial County Office of Education"
"Senior Behavioral Assistant","Imperial County Office of Education"
"Senior Director - SELPA","Imperial County Office of Education"
"Site Supervisor - Child Development","Imperial County Office of Education"
"Social Services Health Aide","Imperial County Office of Education"
"Special Education Aide ","Imperial County Office of Education"
"Special Education Interpreter/Translator","Imperial County Office of Education"
"Special Services Coordinator","Imperial County Office of Education"
"Speech/Language Specialist","Imperial County Office of Education"
"Speech and Language Aide","Imperial County Office of Education"
"Student Assistant Representative  ","Imperial County Office of Education"
"Student Assistant Representative Supervisor","Imperial County Office of Education"
"Student Health Care Specialist","Imperial County Office of Education"
"Teacher - Hard of Hearing","Imperial County Office of Education"
"Teacher - Infant Toddler","Imperial County Office of Education"
"Teacher - Severely Disabled","Imperial County Office of Education"
"Visually Impaired/Orientation Mobility Teacher/Specialist","Imperial County Office of Education"
"Bilingual Receptionist","Inyo COE"
"Child Care Services Coordinator","Inyo COE"
"Child Care Services Facilitator","Inyo COE"
"Office Clerk/Aide","Inyo COE"
"Administrative Secretary","Irvine Unified School District"
"Administrator of Transportation","Irvine Unified School District"
"Adaptive Physical Education Teacher (APE)","Irvine Unified School District"
"Certified Occupational Therapy Assistant","Irvine Unified School District"
"Clerk IV","Irvine Unified School District"
"Coordinator II - Guidance Resources","Irvine Unified School District"
"Coordinator IV - Special Education","Irvine Unified School District"
"Director IV: Special Education/SELPA","Irvine Unified School District"
"Dispatcher II","Irvine Unified School District"
"Education Specialist","Irvine Unified School District"
"Guidance Paraprofessional I","Irvine Unified School District"
"Guidance Paraprofessional II","Irvine Unified School District"
"Health Services Coordinator","Irvine Unified School District"
"High School Assistant Principal","Irvine Unified School District"
"Language, Speech and Hearing Specialist","Irvine Unified School District"
"Occupational Therapist","Irvine Unified School District"
"Physical Therapist","Irvine Unified School District"
"Principal - Elementary School","Irvine Unified School District"
"Principal - High School","Irvine Unified School District"
"Principal - Middle/Intermediate School","Irvine Unified School District"
"Program Specialist","Irvine Unified School District"
"Program Specialist - Autism/Behavior","Irvine Unified School District"
"Resource Specialist","Irvine Unified School District"
"Resource Specialist/Special Day Teacher","Irvine Unified School District"
"School Nurse","Irvine Unified School District"
"School Psychologist","Irvine Unified School District"
"Special Day Teacher","Irvine Unified School District"
"Special Education Liaison Nurse","Irvine Unified School District"
"Teacher of the Visually Impaired","Irvine Unified School District"
"Teacher on Special Assignment - Autism Supervision/Autism Supervisor","Irvine Unified School District"
"Teacher on Special Assignment - Guidance Resources","Irvine Unified School District"
"Teacher on Special Assignment - Program Coordinator Family Resource Center","Irvine Unified School District"
"Teacher on Special Assignment - Secondary Prevention Coordination","Irvine Unified School District"
"Academic Counselor","Julian Union Elementary School District"
"Behavior Specialist","Julian Union Elementary School District"
"Bilingual Community Liaison","Julian Union Elementary School District"
"Bilingual Specialist","Julian Union Elementary School District"
"Case Manager","Julian Union Elementary School District"
Counselor,"Julian Union Elementary School District"
"Counselor/Parent Liaison","Julian Union Elementary School District"
"Director, Special Education","Julian Union Elementary School District"
"Elementary School Principal","Julian Union Elementary School District"
"Healthy Start Coordinator","Julian Union Elementary School District"
"Junior High School Principal","Julian Union Elementary School District"
"Julian Pathways Psychologist","Julian Union Elementary School District"
"Julian Pathways Resource Specialist ","Julian Union Elementary School District"
"Prevention Specialist","Julian Union Elementary School District"
"S&DFSC Middle School Coordinator","Julian Union Elementary School District"
"School Secretary/Health Clerk","Julian Union Elementary School District"
"School Social Worker","Julian Union Elementary School District"
"SDC/RSP (Special Education Teacher)","Julian Union Elementary School District"
"Secretary to Director","Julian Union Elementary School District"
"Social Worker","Julian Union Elementary School District"
"Special Programs Coordinator","Julian Union Elementary School District"
"Speech-Language Pathologist","Julian Union Elementary School District"
"TUPE Coordinator","Julian Union Elementary School District"
"Administrative Assistant - Educational Services","Kings Canyon Joint USD"
"Administrator for Resource Development","Kings Canyon Joint USD"
"Assistant Prinicipal - RHS","Kings Canyon Joint USD"
"Associate Principal","Kings Canyon Joint USD"
"Business Operations Accounting Assistant","Kings Canyon Joint USD"
"Clerk Typist","Kings Canyon Joint USD"
"Clinical Nurse Specialist/Practitioner","Kings Canyon Joint USD"
"Deputy Superintendent, Administrative Services","Kings Canyon Joint USD"
